id,title,url,calories,fat_cals,total_fat,saturated_fat,cholesterol,sodium,total_carbohydrates,fiber,sugar,protein,serving_size,servings_per_recipe,fat_per100g,salt_per100g,saturates_per100g,sugar_per100g
64ddecc385,Chicken With Almonds,http://www.food.com/recipe/chicken-with-almonds-354977,236.0,125.0,13.9,1.9,0.035,0.4593,12.9,2.7,2.9,16.2,150,6,9.266666666666667,0.3062,1.2666666666666666,1.9333333333333333
64de0af0fb,Peppered Rib Eye Steaks,http://www.food.com/recipe/peppered-rib-eye-steaks-169181,841.4,626.0,69.6,26.5,0.1931,0.3049,0.7,0.3,0.1,49.9,292,4,23.835616438356162,0.1044178082191781,9.075342465753424,0.03424657534246575
64deab7606,Praline Cookies,http://www.food.com/recipe/praline-cookies-199136,5296.3,1930.0,214.5,93.7,0.6185,2.0553000000000003,833.5,15.1,652.3,40.3,63,1,340.4761904761905,3.2623809523809526,148.73015873015873,1035.3968253968253
64ded4bd8a,Pizza Spice Blend,http://www.food.com/recipe/pizza-spice-blend-161233,1.1,0.0,0.0,0.0,0.0,0.0002,0.2,0.1,0.0,0.1,1,50,0.0,0.02,0.0,0.0
64ded7c346,Peanut Ice Cream Squares,http://www.food.com/recipe/peanut-ice-cream-squares-444726,497.8,288.0,32.1,13.7,0.0546,0.4114,47.7,3.1,32.8,10.0,138,20,23.260869565217394,0.2981159420289855,9.927536231884057,23.768115942028984
64deda4589,Southern Collard Greens,http://www.food.com/recipe/southern-collard-greens-465090,36.8,6.0,0.7,0.2,0.0,0.2806,4.9,1.9,1.1,3.2,161,10,0.43478260869565216,0.1742857142857143,0.12422360248447205,0.6832298136645963
64df5bb731,Sauteed Artichokes in Lemon Garlic Sauce,http://www.food.com/recipe/sauteed-artichokes-in-lemon-garlic-sauce-36140,60.2,31.0,3.5,0.5,0.0,0.006,2.1,0.3,0.5,0.4,48,4,7.291666666666667,0.0125,1.0416666666666665,1.0416666666666665
64df671e8f,Myrnas Tuna Mouse,http://www.food.com/recipe/myrna-s-tuna-mouse-299758,347.0,130.0,14.6,6.0,0.1874,1.3142,25.5,2.4,5.2,28.7,150,8,9.733333333333333,0.8761333333333333,4.0,3.4666666666666663
64df76956b,Easy Lemon Chicken With Rice,http://www.food.com/recipe/easy-lemon-chicken-with-rice-343274,242.4,105.0,11.7,3.3,0.0741,1.0289000000000001,5.9,0.1,1.2,27.1,385,4,3.038961038961039,0.2672467532467533,0.857142857142857,0.3116883116883117
64df7fc90b,Gluten Free Orange Chocolate Coconut Clusters,http://www.food.com/recipe/gluten-free-orange-chocolate-coconut-clusters-329250,680.0,598.0,66.5,34.9,0.0,0.1408,31.5,18.5,4.0,17.6,81,4,82.09876543209876,0.17382716049382718,43.08641975308642,4.938271604938271
64dfd07597,Lentil Soup,http://www.food.com/recipe/lentil-soup-298140,189.3,56.0,6.3,1.1,0.0,0.7645,21.4,7.2,4.2,12.4,280,6,2.25,0.27303571428571427,0.3928571428571429,1.5000000000000002
64dfda1d00,Homemade Mascarpone Cheese,http://www.food.com/recipe/homemade-mascarpone-cheese-446790,137.1,132.0,14.7,9.1,0.054299999999999994,0.015099999999999999,1.2,0.0,0.1,0.8,41,6,35.853658536585364,0.036829268292682925,22.195121951219512,0.24390243902439024
64dfeaa6d3,Chicken Soup With Wild Rice and Mushrooms,http://www.food.com/recipe/chicken-soup-with-wild-rice-and-mushrooms-102960,581.1,153.0,17.0,6.6,0.08220000000000001,0.8776,63.8,6.7,16.5,38.5,860,4,1.9767441860465116,0.10204651162790698,0.7674418604651162,1.9186046511627908
64e065ae4e,Spiced Pecan Toasting Bread,http://www.food.com/recipe/spiced-pecan-toasting-bread-339707,161.7,40.0,4.5,0.5,0.0202,0.3097,25.9,1.6,5.7,4.7,1406,1,0.3200568990042674,0.022027027027027024,0.03556187766714083,0.40540540540540543
64e0672111,Potato Latkes,http://www.food.com/recipe/potato-latkes-496966,424.9,26.0,3.0,0.9,0.093,0.0608,87.3,9.8,5.4,13.5,479,6,0.6263048016701461,0.012693110647181628,0.18789144050104384,1.1273486430062631
64e0767469,Mulled Tea Punch,http://www.food.com/recipe/mulled-tea-punch-400172,582.6,60.0,6.8,1.9,0.0,0.0829,116.6,16.2,54.7,4.7,457,4,1.487964989059081,0.018140043763676148,0.41575492341356673,11.969365426695843
64e0a167db,Oriental Chicken Salad With Toasted Almonds,http://www.food.com/recipe/oriental-chicken-salad-with-toasted-almonds-412631,600.3,437.0,48.6,7.1,0.0464,1.6334000000000002,25.0,3.8,18.6,19.5,281,6,17.295373665480426,0.5812811387900356,2.526690391459075,6.619217081850534
64e0b88189,Cheese & Olive Damper,http://www.food.com/recipe/cheese-olive-damper-482160,314.4,122.0,13.6,7.4,0.0322,1.126,37.6,1.8,0.7,10.2,101,8,13.465346534653467,1.1148514851485147,7.326732673267328,0.693069306930693
64e0d4a5ed,Beef Chimichangas,http://www.food.com/recipe/beef-chimichangas-283767,607.4,284.0,31.6,14.1,0.091,0.8258,48.5,4.0,3.7,31.3,275,6,11.490909090909092,0.30029090909090905,5.127272727272727,1.3454545454545455
64e0fbe257,Greg's Pinto Beans - Refried Beans,http://www.food.com/recipe/gregs-pinto-beans-refried-beans-120374,327.9,75.0,8.4,4.8,0.0214,0.13169999999999998,44.1,14.8,1.4,20.8,206,10,4.077669902912621,0.06393203883495145,2.3300970873786406,0.6796116504854369
64e0fd587c,Homemade Sweet Cornbread,http://www.food.com/recipe/homemade-sweet-cornbread-249192,153.9,58.0,6.5,3.7,0.034,0.25739999999999996,21.8,0.8,7.6,2.9,65,20,10.0,0.3959999999999999,5.6923076923076925,11.692307692307692
64e114a5cf,Great Pound Cake,http://www.food.com/recipe/great-pound-cake-515432,6576.8,2739.0,304.4,181.4,1.9301,2.1511,895.5,10.1,601.9,83.2,1744,1,17.45412844036697,0.12334288990825687,10.401376146788992,34.512614678899084
64e1161e6b,Cream Cheese Bread,http://www.food.com/recipe/cream-cheese-bread-135573,1747.2,724.0,80.5,48.7,0.3718,1.2507000000000001,226.9,4.6,122.7,31.1,2164,1,3.71996303142329,0.05779574861367837,2.2504621072088726,5.670055452865065
64e140130c,Spicy Mexican Rice,http://www.food.com/recipe/spicy-mexican-rice-255253,99.7,18.0,2.0,0.7,0.0015,0.3862,17.7,0.6,0.5,2.5,112,16,1.7857142857142856,0.34482142857142856,0.625,0.4464285714285714
64e1438448,Chicken Divan,http://www.food.com/recipe/chicken-divan-437295,440.4,230.0,25.6,9.4,0.0785,1.0112,23.7,2.7,4.1,24.9,252,8,10.158730158730158,0.40126984126984133,3.7301587301587302,1.6269841269841268
64e15523a8,Baked Prosciutto-Wrapped Jalapeno Poppers,http://www.food.com/recipe/baked-prosciutto-wrapped-jalapeno-poppers-516685,95.0,63.0,7.1,4.7,0.019100000000000002,0.171,2.0,0.6,1.2,6.1,42,6,16.9047619047619,0.40714285714285714,11.190476190476192,2.857142857142857
64e15727b4,Sweet Potato Oatmeal Muffins,http://www.food.com/recipe/sweet-potato-oatmeal-muffins-152519,195.1,58.0,6.5,3.8,0.031100000000000003,0.2415,31.4,2.3,12.6,4.0,68,12,9.558823529411764,0.35514705882352937,5.588235294117647,18.529411764705884
64e15b1bd2,Curried Chicken,http://www.food.com/recipe/curried-chicken-7725,201.4,64.0,7.1,2.0,0.0464,0.3669,17.4,1.9,9.7,17.1,198,6,3.585858585858585,0.1853030303030303,1.0101010101010102,4.898989898989899
64e1ad805c,Pumpkin-Carrot Cake,http://www.food.com/recipe/pumpkin-carrot-cake-75163,210.7,67.0,7.5,2.4,0.0303,0.1753,34.5,2.4,19.9,3.6,80,9,9.375,0.21912500000000001,3.0,24.874999999999996
64e1f4a6e4,Lemon Chicken,http://www.food.com/recipe/lemon-chicken-81208,238.9,20.0,2.3,0.6,0.0871,0.5388999999999999,33.9,0.9,9.7,18.9,185,4,1.2432432432432432,0.29129729729729725,0.3243243243243243,5.243243243243243
64e1fde7ae,Cashew Chili,http://www.food.com/recipe/cashew-chili-197480,364.4,125.0,13.9,3.2,0.0050999999999999995,1.1085,49.8,14.3,8.2,15.5,393,6,3.5368956743002546,0.2820610687022901,0.8142493638676844,2.0865139949109412
64e24536bd,Snowy Bonbons,http://www.food.com/recipe/snowy-bonbons-140823,66.4,28.0,3.1,1.6,0.0063,0.0175,8.9,0.2,4.9,0.8,15,40,20.666666666666668,0.11666666666666668,10.666666666666668,32.66666666666667
64e245abc1,Mexican Botana Platter,http://www.food.com/recipe/mexican-botana-platter-274677,966.3,558.0,62.1,14.3,0.1433,0.6018,44.9,12.6,3.3,59.3,504,10,12.321428571428573,0.11940476190476192,2.8373015873015874,0.6547619047619047
64e27f68fc,Dave's Italian Sausage and Kale Soup,http://www.food.com/recipe/daves-italian-sausage-and-kale-soup-272543,196.2,132.0,14.8,5.7,0.0337,0.6792999999999999,7.0,1.6,2.7,9.3,327,12,4.525993883792049,0.20773700305810391,1.743119266055046,0.8256880733944955
64e281f88d,Grilled Oysters With Spicy Tarragon Butter,http://www.food.com/recipe/grilled-oysters-with-spicy-tarragon-butter-168630,522.1,340.0,37.8,21.0,0.2313,0.6417,16.2,0.2,0.1,29.2,345,6,10.956521739130434,0.186,6.086956521739131,0.028985507246376812
64e29bd3d1,Peaches and Cream,http://www.food.com/recipe/peaches-and-cream-106913,238.1,149.0,16.6,4.7,0.0127,0.017,22.6,3.7,18.2,3.6,222,2,7.4774774774774775,0.007657657657657658,2.1171171171171173,8.198198198198197
64e2a86641,Cajun Lobster Pasta,http://www.food.com/recipe/cajun-lobster-pasta-447427,122.2,55.0,6.1,3.1,0.1125,0.43589999999999995,2.8,0.6,0.8,13.7,119,6,5.126050420168067,0.3663025210084033,2.6050420168067228,0.6722689075630253
64e2e44725,Tropical Chicken Pizza from Boston Pizza,http://www.food.com/recipe/tropical-chicken-pizza-from-boston-pizza-407390,410.5,248.0,27.6,13.4,0.1052,0.5364,9.9,0.9,7.1,30.3,127,4,21.732283464566933,0.4223622047244095,10.551181102362204,5.590551181102362
64e3223151,Roast Chicken,http://www.food.com/recipe/roast-chicken-164034,530.4,312.0,34.8,9.9,0.1725,0.16169999999999998,9.5,1.7,7.2,43.0,321,4,10.841121495327103,0.05037383177570093,3.0841121495327104,2.2429906542056077
64e33fee16,Thai Pasta Salad,http://www.food.com/recipe/thai-pasta-salad-68548,367.1,119.0,13.3,2.7,0.0,0.21080000000000002,49.5,3.6,4.2,14.5,107,8,12.429906542056075,0.19700934579439255,2.5233644859813085,3.925233644859813
64e3432dac,Greek Mahi Mahi,http://www.food.com/recipe/greek-mahi-mahi-390580,196.7,39.0,4.4,0.8,0.1251,0.5027,5.7,1.8,2.8,32.8,287,4,1.5331010452961675,0.1751567944250871,0.2787456445993031,0.975609756097561
64e35d7606,Buffalo Chicken Dip,http://www.food.com/recipe/buffalo-chicken-dip-357197,957.8,870.0,96.7,22.4,0.0751,1.8929,10.1,0.2,6.2,14.4,119,6,81.26050420168067,1.5906722689075632,18.823529411764707,5.2100840336134455
64e3653b87,Chipotle Barbacoa Chuck Roast,http://www.food.com/recipe/chipotle-barbacoa-chuck-roast-303912,853.4,614.0,68.2,25.1,0.2087,0.18259999999999998,0.1,0.0,0.0,55.6,387,3,17.622739018087856,0.04718346253229974,6.48578811369509,0.0
64e3a6c5de,Renaissance Time Chicken,http://www.food.com/recipe/renaissance-time-chicken-310097,1592.8,1099.0,122.2,27.0,0.3375,1.8956,20.5,2.5,10.1,85.2,890,4,13.730337078651687,0.21298876404494382,3.033707865168539,1.1348314606741572
64e3aa9453,Butternut Squash Soup,http://www.food.com/recipe/butternut-squash-soup-275456,135.2,37.0,4.1,2.5,0.011699999999999999,0.0258,25.9,4.5,6.3,2.4,233,6,1.759656652360515,0.011072961373390557,1.0729613733905579,2.703862660944206
64e3b33e66,Delicious Steamed Whole Artichokes,http://www.food.com/recipe/delicious-steamed-whole-artichokes-249216,230.3,125.0,13.9,1.9,0.0,0.1396,21.8,8.7,3.1,5.3,1422,1,0.9774964838255977,0.009817158931082983,0.13361462728551335,0.2180028129395218
64e43a7d4c,Sensational Swiss Bread,http://www.food.com/recipe/sensational-swiss-bread-457996,358.6,162.0,18.1,10.6,0.11370000000000001,0.4516,36.6,2.4,1.2,12.6,110,8,16.454545454545453,0.4105454545454546,9.636363636363637,1.0909090909090908
64e4448b3b,Diabetic Pumpkin Custard,http://www.food.com/recipe/diabetic-pumpkin-custard-340536,535.1,290.0,32.3,18.4,0.3173,1.2190999999999999,39.9,2.1,19.0,24.9,210,2,15.380952380952378,0.5805238095238094,8.761904761904761,9.047619047619047
64e44e800b,Chinese Chicken and Peppers,http://www.food.com/recipe/chinese-chicken-and-peppers-38094,264.4,120.0,13.4,2.0,0.0726,0.8855,7.4,1.9,3.5,25.4,237,4,5.654008438818566,0.3736286919831223,0.8438818565400843,1.4767932489451476
64e453d213,Meringue-Topped Strawberries & Rhubarb,http://www.food.com/recipe/meringue-topped-strawberries-rhubarb-358647,147.6,2.0,0.3,0.1,0.0,0.031,35.1,2.3,30.9,2.8,168,6,0.17857142857142858,0.018452380952380953,0.05952380952380953,18.392857142857142
64e486a358,Fried Grits,http://www.food.com/recipe/fried-grits-231622,600.9,273.0,30.4,6.4,0.2665,0.6978,65.3,1.3,2.0,15.6,124,4,24.516129032258064,0.562741935483871,5.161290322580645,1.6129032258064515
64e4ad7b9c,Wild Yeast (Sourdough) Biscuits,http://www.food.com/recipe/wild-yeast-sourdough-biscuits-310674,117.1,22.0,2.5,1.5,0.0063,0.24530000000000002,20.4,0.6,2.4,3.0,709,1,0.3526093088857546,0.03459802538787024,0.21156558533145275,0.33850493653032443
64e4ad8591,Banana-Nut Cheesecake,http://www.food.com/recipe/banana-nut-cheesecake-9379,459.9,306.0,34.0,15.0,0.11090000000000001,0.4142,33.6,1.5,24.0,7.4,131,8,25.954198473282442,0.31618320610687023,11.450381679389313,18.3206106870229
64e4d735d1,Angel Lush With Pineapple Dole Recipe,http://www.food.com/recipe/angel-lush-with-pineapple-dole-recipe-315190,298.7,18.0,2.0,1.1,0.0057,0.5632999999999999,67.0,0.7,44.8,5.1,131,8,1.5267175572519083,0.42999999999999994,0.8396946564885497,34.19847328244275
64e4f283c3,Mesquite Glazed Sausage,http://www.food.com/recipe/mesquite-glazed-sausage-265269,437.9,279.0,31.1,10.8,0.06470000000000001,1.3793,17.3,0.3,12.0,21.9,152,5,20.460526315789473,0.9074342105263158,7.105263157894736,7.894736842105263
64e4fa1dd9,Spa Shake,http://www.food.com/recipe/spa-shake-441395,116.2,35.0,3.9,2.3,0.0085,0.0327,22.1,5.1,7.4,4.8,90,1,4.333333333333334,0.036333333333333336,2.5555555555555554,8.222222222222223
64e513edf0,John's Best Burgers,http://www.food.com/recipe/johns-best-burgers-184923,616.8,343.0,38.2,15.3,0.2134,0.5057,19.4,0.6,13.8,46.5,200,4,19.1,0.25285,7.6499999999999995,6.9
64e57977db,Vegetarian American Chop Suey,http://www.food.com/recipe/vegetarian-american-chop-suey-325966,572.2,120.0,13.4,2.5,0.0,0.4521,96.1,4.8,8.0,16.3,213,4,6.291079812206572,0.21225352112676055,1.1737089201877933,3.755868544600939
64e587c8c7,Caramel Apple Dip,http://www.food.com/recipe/caramel-apple-dip-312616,284.1,142.0,15.8,10.0,0.0502,0.2553,34.0,0.3,10.7,3.9,89,10,17.752808988764045,0.28685393258426967,11.235955056179774,12.022471910112358
64e59fada0,Lamb Shanks With Barley and Garlic,http://www.food.com/recipe/lamb-shanks-with-barley-and-garlic-115863,1404.0,747.0,83.1,37.9,0.3337,1.056,75.9,12.9,7.5,83.8,699,4,11.888412017167381,0.15107296137339057,5.422031473533619,1.0729613733905579
64e59fb79e,Tomato Ginger Salad,http://www.food.com/recipe/tomato-ginger-salad-307173,70.5,33.0,3.7,0.6,0.0,0.259,8.8,1.9,4.4,1.9,79,4,4.6835443037974684,0.3278481012658228,0.7594936708860759,5.569620253164557
64e5b582aa,Kana's Deli Tuna Salad Sandwich,http://www.food.com/recipe/kanas-deli-tuna-salad-sandwich-75652,201.8,84.0,9.4,1.7,0.04,0.6502,8.6,0.8,1.1,20.4,134,2,7.014925373134329,0.48522388059701493,1.2686567164179103,0.8208955223880599
64e5dfa846,Ww 1 Pt. Raspberry Fizz,http://www.food.com/recipe/ww-1-pt-raspberry-fizz-356744,50.5,2.0,0.3,0.0,0.0,0.0058,11.7,2.1,7.6,0.9,213,6,0.1408450704225352,0.0027230046948356805,0.0,3.568075117370892
64e5fc816d,Copeland's Fried Bow Tie Pasta,http://www.food.com/recipe/copelands-fried-bow-tie-pasta-243186,259.5,46.0,5.2,1.6,0.1419,0.0512,41.2,1.9,1.2,11.5,59,4,8.813559322033898,0.08677966101694916,2.7118644067796613,2.0338983050847457
64e60afd06,Cheeseburger Pie,http://www.food.com/recipe/cheeseburger-pie-420961,528.0,317.0,35.2,15.4,0.2241,0.6336,13.3,1.1,3.1,38.3,164,4,21.463414634146343,0.38634146341463416,9.390243902439025,1.8902439024390243
64e630a11e,Christmas Prawn/Shrimp Salad,http://www.food.com/recipe/christmas-prawn-shrimp-salad-256287,136.8,42.0,4.8,0.6,0.126,0.5794,8.2,2.5,3.7,15.9,241,8,1.9917012448132778,0.24041493775933612,0.24896265560165973,1.5352697095435686
64e63af231,Spaghetti Al Vino Rosso,http://www.food.com/recipe/spaghetti-al-vino-rosso-478160,625.8,100.0,11.2,6.3,0.0291,0.21869999999999998,92.3,4.0,5.7,19.3,255,4,4.3921568627450975,0.08576470588235292,2.4705882352941173,2.235294117647059
64e63cf5b4,Harlequin Dip,http://www.food.com/recipe/harlequin-dip-63086,295.4,189.0,21.1,2.8,0.0,1.1345999999999998,28.2,8.8,11.4,5.5,939,1,2.2470713525026627,0.12083067092651756,0.2981895633652822,1.2140575079872205
64e64e3e03,Mushroom and Lentil Soup,http://www.food.com/recipe/mushroom-and-lentil-soup-152129,90.8,34.0,3.8,0.6,0.0,0.0232,11.3,3.7,3.6,4.5,92,4,4.130434782608695,0.025217391304347823,0.6521739130434783,3.91304347826087
64e654ef5b,Salmon,http://www.food.com/recipe/salmon-392798,132.4,35.0,3.9,0.6,0.0589,0.1181,0.2,0.1,0.0,22.6,115,4,3.3913043478260874,0.10269565217391305,0.5217391304347826,0.0
64e6941627,BBQ Ham Casserole,http://www.food.com/recipe/bbq-ham-casserole-341100,365.0,218.0,24.2,11.8,0.0795,1.0345,18.7,2.3,5.7,17.9,193,8,12.538860103626941,0.5360103626943005,6.1139896373057,2.9533678756476682
64e69f8e8b,Classic Dijon Mustard,http://www.food.com/recipe/classic-dijon-mustard-476658,532.2,140.0,15.6,0.9,0.0,3.1228000000000002,49.7,6.6,31.3,12.5,588,1,2.6530612244897958,0.5310884353741497,0.15306122448979592,5.3231292517006805
64e6a59a88,Traditional Lancashire Hot Pot,http://www.food.com/recipe/traditional-lancashire-hot-pot-227529,246.6,32.0,3.7,0.7,0.0,0.026,49.6,6.2,5.4,5.5,309,4,1.197411003236246,0.008414239482200646,0.22653721682847897,1.7475728155339807
64e6c6495a,Vegetarian Slow Cooker Split Pea Soup,http://www.food.com/recipe/vegetarian-slow-cooker-split-pea-soup-324802,287.1,9.0,1.0,0.1,0.0,1.2105,52.5,20.9,9.1,19.3,288,6,0.3472222222222222,0.4203124999999999,0.034722222222222224,3.1597222222222223
64e7163caa,Boardwalk Italian Beef Sandwiches,http://www.food.com/recipe/boardwalk-italian-beef-sandwiches-316827,637.1,270.0,30.1,11.2,0.1383,1.0965,35.1,2.3,3.7,53.4,379,6,7.941952506596306,0.28931398416886545,2.955145118733509,0.9762532981530344
64e72073cd,Pistachio Cake With White Chocolate Buttercream,http://www.food.com/recipe/pistachio-cake-with-white-chocolate-buttercream-371299,719.5,378.0,42.1,22.2,0.1727,0.445,77.7,2.2,58.2,11.0,207,12,20.33816425120773,0.21497584541062803,10.72463768115942,28.115942028985508
64e74c1ecc,Grilled Steak Sandwich With Mushrooms and Caramelized Onions,http://www.food.com/recipe/grilled-steak-sandwich-with-mushrooms-and-caramelized-onions-298561,538.3,320.0,35.6,15.1,0.0703,0.5669,39.9,4.8,8.4,15.8,245,4,14.53061224489796,0.2313877551020408,6.163265306122448,3.428571428571429
64e765f41a,Caramelized Onion-Stuffed Baked Potato,http://www.food.com/recipe/caramelized-onion-stuffed-baked-potato-112437,238.1,64.0,7.2,4.3,0.0213,0.374,30.6,3.5,6.8,7.2,250,4,2.88,0.14959999999999998,1.72,2.7199999999999998
64e76c8039,"Swiss Chard Tacos With Caramelized Onion, Cheese and Chipotle",http://www.food.com/recipe/swiss-chard-tacos-with-caramelized-onion-cheese-and-chipotle-409046,260.5,70.0,7.8,1.2,0.0,0.624,43.9,7.9,5.0,7.9,293,4,2.6621160409556315,0.2129692832764505,0.40955631399317405,1.7064846416382253
64e781352b,Strawberry Dream Cake,http://www.food.com/recipe/strawberry-dream-cake-480429,684.8,230.0,25.6,18.8,0.0313,0.9401,106.4,2.2,72.0,10.9,300,6,8.533333333333335,0.3133666666666667,6.266666666666667,24.0
64e78eb9ed,Chocolate Ice Cream,http://www.food.com/recipe/chocolate-ice-cream-26879,378.5,221.0,24.6,14.9,0.127,0.0803,36.7,0.4,31.5,4.6,154,9,15.974025974025974,0.052142857142857144,9.675324675324676,20.454545454545457
64e7958b3f,Fruity Broccoli Slaw,http://www.food.com/recipe/fruity-broccoli-slaw-172378,417.8,232.0,25.8,3.3,0.0147,0.4068,47.7,3.3,38.1,4.5,131,4,19.69465648854962,0.31053435114503813,2.519083969465649,29.083969465648856
64e795d91e,Vegetable-Scrambled Eggs,http://www.food.com/recipe/vegetable-scrambled-eggs-469000,233.4,149.0,16.6,7.5,0.3915,0.7944,6.7,1.5,2.8,14.6,234,2,7.0940170940170955,0.3394871794871795,3.205128205128205,1.1965811965811965
64e7c7b78e,Salad Nicoise,http://www.food.com/recipe/salad-nicoise-277017,479.2,305.0,34.0,5.6,0.1358,0.2308,18.5,3.9,2.3,25.8,226,6,15.04424778761062,0.10212389380530973,2.47787610619469,1.0176991150442478
64e7d02b6e,Pork Braciole,http://www.food.com/recipe/pork-braciole-89144,508.8,347.0,38.6,13.4,0.15209999999999999,0.1419,0.7,0.3,0.0,37.0,881,1,4.381384790011351,0.016106696935300795,1.5209988649262203,0.0
64e7fb9f1f,Peppernuts (Pfeffernusse),http://www.food.com/recipe/peppernuts-pfeffernusse-407440,118.3,32.0,3.7,0.8,0.0053,0.033100000000000004,20.1,0.5,5.0,1.8,2451,1,0.15095879232966136,0.00135046919624643,0.032639738882088945,0.2039983680130559
64e80f1f8d,Cheesy Beef Nuggets,http://www.food.com/recipe/cheesy-beef-nuggets-95025,646.3,415.0,46.2,21.4,0.1405,0.4118,24.6,1.6,1.8,33.4,192,6,24.0625,0.2144791666666667,11.145833333333332,0.9375
64e8224eca,Green 'n' Gold Egg Bake,http://www.food.com/recipe/green-n-gold-egg-bake-384306,239.2,90.0,10.1,4.9,0.1505,0.7974,16.1,2.9,2.0,21.8,207,8,4.879227053140096,0.38521739130434784,2.3671497584541066,0.966183574879227
64e82ba28a,Chocolate Crisps,http://www.food.com/recipe/chocolate-crisps-105546,189.1,105.0,11.8,2.9,0.0,0.1479,19.5,1.8,13.6,5.3,39,25,30.25641025641026,0.37923076923076926,7.435897435897436,34.87179487179487
64e8342d61,Pan Roasted Chicken With Artichokes and Lemon,http://www.food.com/recipe/pan-roasted-chicken-with-artichokes-and-lemon-286195,547.6,314.0,35.0,9.5,0.15519999999999998,0.4765,19.5,8.2,1.1,43.1,480,4,7.291666666666667,0.09927083333333334,1.9791666666666665,0.22916666666666666
64e83ba75c,Mexican Chicken,http://www.food.com/recipe/mexican-chicken-431908,395.7,132.0,14.8,5.9,0.0456,0.9451,47.3,0.9,2.7,16.9,202,4,7.326732673267328,0.4678712871287129,2.920792079207921,1.3366336633663367
